,race,age,engnat,gender,hand,source,country,O,C,E,A,N
5674,3,43,1,2,1,5,US,3.2,2.6,2.7,3.1,2.0
5675,13,19,2,2,1,1,PH,2.7,3.2,2.9,2.9,3.6
5676,3,15,1,2,1,1,US,3.8,4.3,2.9,2.7,3.8
5677,3,50,1,2,1,2,US,3.3,3.2,3.0,3.2,3.0
5678,11,22,2,2,1,1,GB,3.7,3.5,2.7,3.2,3.7
5679,3,35,1,1,1,1,US,3.1,2.9,3.1,2.9,1.8
5680,13,16,1,1,1,1,US,3.3,3.3,2.6,3.3,3.2
5681,3,22,2,2,1,2,IT,3.4,2.7,3.0,2.6,3.2
5682,4,38,1,2,1,1,US,3.3,2.9,3.2,3.4,3.1
5683,3,52,1,2,1,1,US,3.3,3.4,3.2,3.5,1.9
5684,13,16,2,2,1,1,CH,3.1,3.0,3.5,3.6,3.1
5685,3,16,1,1,1,1,US,3.4,3.3,3.1,2.6,3.0
5686,3,42,2,0,1,1,IT,3.1,2.9,3.0,3.0,3.1
5687,13,31,2,1,1,1,SE,3.7,3.6,3.8,3.6,4.7
5688,3,15,1,2,1,2,CA,3.7,3.2,3.0,2.9,3.1
5689,1,14,1,2,1,1,CA,3.3,3.1,3.3,3.3,3.1
5690,4,23,2,1,1,2,OM,3.4,3.0,2.8,2.5,3.9
5691,3,23,2,2,1,5,FR,3.9,2.7,3.4,2.7,3.7
5692,3,59,1,2,1,1,AU,3.3,3.5,2.9,3.3,3.2
5693,3,17,1,1,1,1,CA,3.5,3.2,3.8,3.4,2.9
5694,3,58,2,2,1,1,CZ,3.3,3.2,2.8,3.2,2.3
5695,5,27,2,2,1,5,US,3.0,4.0,3.4,3.6,3.6
5696,3,21,1,1,1,1,GB,3.3,4.2,3.5,3.5,3.8
5697,3,25,1,2,1,1,GB,3.7,3.0,3.0,3.1,3.6
5698,3,44,2,2,1,1,IS,4.1,2.7,3.0,3.2,3.3
5699,13,16,1,2,1,1,US,3.0,3.3,2.6,3.2,3.0
5700,3,23,2,2,1,1,IE,3.3,3.3,3.3,3.3,3.3
5701,3,20,1,2,1,2,US,3.1,3.2,3.5,3.4,3.1
5702,1,14,2,2,1,1,BR,3.2,3.4,2.5,2.9,4.2
5703,3,29,1,2,1,1,GB,3.6,3.2,2.9,2.9,3.8
5704,9,40,1,2,1,1,US,3.6,3.1,3.2,3.3,1.7
5705,3,20,1,1,1,1,US,3.2,2.5,3.7,3.1,3.2
5706,3,16,1,1,1,1,US,3.8,3.6,3.2,3.0,4.6
5707,3,27,1,1,2,2,NZ,3.3,2.9,3.9,3.6,3.9
5708,3,49,1,2,1,2,US,3.6,2.8,3.2,3.1,3.7
5709,11,17,1,2,1,1,NZ,3.0,3.1,2.5,2.9,3.6
5710,3,21,1,2,1,1,CA,2.9,3.0,2.8,3.2,3.6
5711,11,22,2,1,1,1,PH,3.2,2.6,3.0,3.7,3.6
5712,11,19,2,2,1,1,PH,3.3,4.0,2.8,3.6,4.4
5713,3,18,1,1,1,1,US,3.5,3.1,3.0,3.3,3.5
5714,4,13,1,2,1,1,CA,4.2,3.4,3.4,2.6,3.7
5715,3,54,1,2,1,5,US,2.9,2.7,3.4,3.3,2.4
5716,3,21,1,2,1,2,US,3.1,3.1,2.7,2.8,3.0
5717,3,23,1,2,2,1,AU,4.2,3.4,3.0,3.4,3.0
5718,13,38,1,1,1,1,NZ,3.6,2.6,3.2,2.9,2.4
5719,3,35,1,2,1,1,US,3.8,3.4,2.9,3.5,2.9
5720,3,16,1,1,2,1,AU,4.4,3.9,3.0,2.8,3.3
5721,3,59,1,2,1,3,US,3.8,3.1,3.1,3.2,2.4
5722,6,15,1,2,1,1,US,3.5,3.0,2.7,3.0,3.4
5723,3,15,1,2,1,1,AU,2.9,3.1,3.0,3.2,3.5
5724,3,33,1,2,1,1,US,3.4,3.3,2.8,3.3,3.3
5725,3,19,1,1,1,5,US,3.5,3.3,3.2,2.8,2.9
5726,3,25,1,1,1,1,US,3.7,3.3,3.2,3.0,2.1
5727,3,19,1,2,1,1,US,3.7,3.4,2.2,3.2,3.1
5728,3,22,1,2,1,5,US,3.7,3.3,3.1,3.7,3.3
5729,6,62,1,1,1,1,US,3.3,3.0,3.0,3.2,3.4
5730,3,17,1,3,3,5,US,3.1,3.2,2.3,2.9,3.4
5731,11,15,1,2,2,1,PH,3.5,2.6,3.2,3.4,3.1
5732,3,52,1,1,1,1,US,4.1,3.5,3.1,3.5,2.9
5733,4,28,2,2,1,5,US,3.3,3.3,3.1,3.2,2.7
5734,3,33,1,1,1,1,US,3.3,3.2,3.3,2.8,2.0
5735,4,20,2,1,1,1,IN,2.7,2.7,3.5,3.2,2.7
5736,13,26,2,2,1,1,PH,2.9,3.6,2.5,2.7,3.0
5737,3,30,1,2,1,2,AU,3.9,2.6,2.8,2.6,2.9
5738,13,27,1,1,2,2,BZ,3.7,2.7,3.2,3.3,2.9
5739,3,21,1,1,1,1,US,3.8,3.0,3.0,3.7,2.5
5740,3,18,1,1,1,1,US,3.5,3.2,2.4,3.4,2.6
5741,3,19,1,2,2,1,AU,3.2,3.1,3.4,2.9,3.8
5742,11,25,2,2,1,5,US,3.0,3.3,3.7,3.1,3.9
5743,3,46,1,2,1,2,AU,3.4,2.8,2.9,3.1,2.4
5744,3,23,2,2,2,1,BR,3.8,2.9,3.1,3.0,3.4
5745,1,20,1,2,1,1,US,3.1,2.9,2.9,3.1,3.4
5746,3,36,1,1,1,1,AU,3.3,3.3,3.0,3.4,2.6
5747,3,31,1,1,1,1,US,3.1,3.2,3.0,2.8,3.8
5748,13,15,2,2,1,1,IN,2.8,2.7,2.1,2.9,2.5
5749,4,28,2,2,1,2,IN,3.2,4.0,4.2,3.7,3.8
5750,4,13,2,1,1,1,IN,4.4,3.5,2.8,3.4,3.7
5751,13,21,2,2,1,2,MY,3.0,3.5,2.9,3.2,3.0
5752,13,28,2,1,1,1,SA,3.2,3.9,3.4,3.7,3.8
5753,4,15,2,1,1,1,IN,3.0,2.7,3.0,3.4,2.9
5754,4,25,2,2,1,1,IN,3.1,2.9,3.1,3.8,2.9
5755,1,27,1,1,1,1,US,3.9,3.4,3.4,3.2,3.2
5756,3,25,1,2,1,2,US,3.8,3.3,3.1,3.1,3.1
5757,1,29,2,1,1,1,SA,2.9,3.6,3.2,4.0,3.7
5758,3,34,1,1,1,1,US,3.5,3.5,2.5,2.8,2.3
5759,11,18,2,2,1,1,PH,3.1,3.4,3.2,3.5,4.1
5760,3,33,1,2,1,1,US,3.4,3.5,3.2,3.3,2.5
5761,3,46,1,2,1,1,US,3.1,3.1,3.0,3.0,3.7
5762,3,30,2,1,1,1,BG,3.1,3.9,3.2,2.6,3.7
5763,13,48,2,2,1,1,IN,3.3,2.8,4.3,3.1,4.0
5764,3,21,1,3,3,1,US,3.2,2.7,3.1,2.7,2.4
5765,3,45,2,2,1,1,RO,3.4,3.0,3.1,2.9,2.6
5766,11,15,2,2,1,1,PH,3.4,3.6,3.2,3.1,3.1
5767,5,25,2,1,1,1,FR,2.5,3.4,2.7,2.8,2.9
5768,5,29,2,1,1,1,SE,2.8,2.7,3.6,3.5,4.2
5769,3,48,1,1,1,1,NZ,4.1,3.0,2.6,3.7,3.7
5770,4,17,2,2,0,1,AE,3.6,2.9,3.2,3.5,4.4
5771,4,32,2,1,1,2,IN,2.9,3.5,4.0,3.8,3.1
5772,3,37,1,1,1,1,US,3.7,3.8,3.1,3.6,3.6
5773,11,16,2,2,1,1,PH,3.0,3.4,3.2,3.5,3.2
5774,11,16,2,2,1,1,IN,3.4,2.8,3.0,3.9,4.1
5775,4,20,2,2,1,1,IN,3.2,3.4,3.2,3.3,4.0
5776,3,19,2,2,1,1,RO,3.5,3.4,3.0,3.9,4.1
5777,4,1982,2,2,1,1,IN,3.2,3.9,3.5,3.7,4.5
5778,3,24,2,1,1,2,DE,3.6,3.3,2.8,3.1,2.4
5779,3,58,1,2,1,1,US,3.7,2.9,3.2,3.4,2.8
5780,4,21,2,2,1,1,IN,3.4,3.1,2.9,4.0,3.7
5781,11,19,2,2,1,1,PH,3.2,2.8,3.0,3.2,3.9
5782,3,15,1,1,1,1,RO,3.1,2.7,2.8,2.6,3.7
5783,1,49,1,1,2,1,ZA,3.5,2.7,3.4,3.2,2.4
5784,11,21,2,2,1,2,IN,3.1,2.8,2.8,3.5,3.5
5785,4,14,2,2,1,1,IN,3.5,3.1,3.4,3.2,4.5
5786,13,27,2,1,1,1,US,3.6,3.1,2.9,2.9,3.9
5787,3,16,2,1,1,1,DE,3.7,3.0,3.1,2.6,2.4
5788,13,29,1,2,2,1,AU,3.1,3.3,2.9,3.3,4.3
5789,8,38,2,2,1,1,NO,3.2,3.0,2.8,3.2,2.5
5790,3,19,2,2,1,2,PT,3.2,2.7,3.1,3.0,3.0
5791,4,15,1,1,1,1,IN,3.3,3.2,3.3,3.8,3.0
5792,3,29,1,2,1,2,US,3.3,3.2,2.6,3.0,2.6
5793,1,51,1,2,1,2,US,4.4,3.5,2.8,3.6,4.0
5794,11,14,2,2,1,1,ID,3.5,2.4,2.5,3.3,4.7
5795,3,32,2,1,1,1,HR,3.8,3.0,2.6,2.4,2.6
5796,10,50,2,1,1,5,US,3.3,3.6,3.2,3.2,2.5
5797,3,34,1,2,2,2,CA,3.7,3.7,2.8,2.4,4.3
5798,11,14,1,1,1,1,PH,3.7,3.5,3.2,2.7,2.6
5799,11,23,2,2,1,1,PH,3.1,3.5,3.2,3.3,3.1
5800,3,32,1,2,1,2,AU,4.2,3.4,3.3,2.9,2.9
5801,11,22,2,2,1,1,PH,2.8,2.7,3.2,3.4,3.0
5802,4,28,2,1,1,1,AE,2.9,3.0,3.2,3.5,1.8
5803,3,26,1,2,1,1,GB,3.9,3.4,3.5,3.2,3.6
5804,3,20,2,2,1,2,SI,3.1,2.9,2.3,3.7,3.2
5805,1,19,1,2,1,1,PH,3.6,4.0,4.1,4.1,3.8
5806,4,22,2,2,1,1,IN,2.8,2.6,3.4,3.2,2.8
5807,3,54,1,1,0,2,GB,4.0,3.5,2.8,3.2,3.9
5808,3,28,1,2,1,5,US,3.4,3.1,3.4,2.9,2.5
5809,6,33,1,2,2,5,CA,3.8,3.4,2.7,3.2,3.3
5810,3,36,1,2,2,1,GB,3.4,3.5,3.2,3.3,3.7
5811,4,21,2,1,1,5,BD,2.2,3.2,3.1,3.3,3.1
5812,3,28,1,1,1,1,US,3.3,3.6,2.8,3.2,3.1
5813,6,47,1,1,1,5,US,3.7,3.2,3.2,2.6,3.5
5814,13,28,2,2,1,1,IN,3.0,3.3,2.5,3.2,3.8
5815,3,21,1,2,1,1,US,3.3,3.5,3.0,2.8,2.9
5816,11,18,2,1,1,1,PH,3.7,3.3,3.2,3.5,3.0
5817,3,21,2,1,2,1,SI,3.4,3.1,3.0,2.9,3.7
5818,3,31,2,1,1,1,IT,3.3,2.9,3.0,3.0,2.8
5819,4,20,2,2,1,1,IN,3.4,3.2,3.6,3.9,2.2
5820,3,15,1,2,1,5,CA,3.3,3.0,3.2,2.8,2.7
5821,5,20,1,1,1,1,GB,3.2,3.3,3.3,2.7,3.8
5822,3,33,1,2,1,5,US,3.2,3.2,3.0,3.3,3.1
5823,3,20,1,1,1,2,GB,3.7,3.3,3.0,3.1,3.7
5824,1,41,1,1,1,5,BZ,3.1,3.5,3.9,3.4,2.9
5825,9,30,2,1,1,1,IN,3.5,3.1,3.0,3.2,4.3
5826,1,50,2,2,1,1,BE,3.5,3.0,3.1,3.2,2.5
5827,3,33,1,2,1,3,CA,3.6,3.5,3.6,3.4,3.7
5828,1,17,1,2,1,1,US,3.4,3.5,3.1,2.9,3.0
5829,3,30,2,1,1,1,GR,2.9,3.3,3.2,3.3,3.3
5830,1,41,1,1,1,5,BZ,3.7,3.5,4.1,3.4,2.0
5831,4,28,2,1,1,1,IN,3.0,2.6,3.4,4.2,3.4
5832,3,25,1,2,1,2,US,3.1,2.7,2.8,3.2,3.0
5833,3,27,2,2,1,1,FR,3.3,3.6,3.3,3.4,4.4
5834,4,23,2,1,1,1,IN,2.8,2.6,2.3,3.1,2.9
5835,13,22,1,1,1,2,US,3.3,3.3,3.2,3.4,2.0
5836,3,34,2,2,1,1,DK,3.2,2.9,2.5,3.6,3.3
5837,3,48,2,2,1,5,BE,3.6,3.9,3.2,3.8,1.9
5838,3,41,2,1,1,1,NL,3.7,2.9,3.0,3.0,1.8
5839,3,20,2,2,1,1,SE,3.7,3.6,3.0,3.4,3.4
5840,4,17,2,2,1,1,IN,2.6,2.9,3.0,2.8,3.7
5841,3,69,2,2,1,1,ZA,3.8,3.7,2.9,3.5,3.1
5842,13,31,1,1,2,1,GB,3.5,3.0,2.6,2.6,2.7
5843,13,22,1,1,0,5,US,3.5,2.9,3.1,2.7,1.8
5844,13,18,2,2,1,4,US,3.0,3.5,3.5,3.3,3.1
5845,3,46,1,2,2,1,GB,3.2,3.0,3.5,3.9,3.2
5846,1,17,1,2,1,1,GB,3.6,3.5,3.3,3.4,4.2
5847,3,19,2,1,1,1,TR,4.0,3.3,2.7,3.4,3.5
5848,13,20,1,2,1,2,US,3.3,3.6,3.3,3.1,4.0
5849,3,19,2,1,1,1,UA,3.1,2.8,3.3,2.2,2.8
5850,3,15,1,1,2,1,IE,3.4,3.3,2.7,2.9,2.5
5851,3,26,1,2,1,1,US,3.5,2.9,3.5,3.4,3.4
5852,3,42,1,2,1,1,US,3.7,3.1,3.1,3.1,2.8
5853,3,20,1,2,1,1,CA,3.2,3.6,3.4,3.1,3.8
5854,3,38,2,1,1,2,DE,3.5,3.8,3.0,2.7,3.1
5855,9,14,1,2,1,1,US,3.1,3.4,3.3,3.5,4.2
5856,3,28,2,2,1,1,NL,2.8,2.9,2.7,3.0,3.4
5857,3,22,2,2,3,1,DE,3.5,3.3,2.9,2.8,2.4
5858,1,46,1,1,1,1,CA,3.6,3.0,3.3,3.1,2.8
5859,5,35,1,2,1,5,LB,3.4,3.2,3.6,2.6,1.4
5860,3,22,1,2,1,1,GB,2.9,3.0,3.1,3.0,3.8
5861,3,28,2,1,2,1,RO,3.6,3.3,3.0,3.1,2.3
5862,13,27,2,2,1,3,RO,3.1,3.6,3.0,3.2,2.3
5863,11,15,1,2,1,1,PH,3.1,3.4,3.6,3.6,3.5
5864,3,16,1,2,1,1,GB,3.2,3.1,3.0,3.0,3.2
5865,3,20,1,2,1,1,US,4.0,3.3,3.2,3.7,3.2
5866,3,40,1,2,2,1,US,3.5,3.5,2.9,3.4,2.9
5867,3,46,1,2,1,1,US,3.7,3.2,3.0,2.6,2.3
5868,13,35,1,2,1,2,US,3.8,3.6,2.7,2.8,3.8
5869,3,17,1,1,3,1,US,2.8,3.0,3.2,3.3,2.8
5870,11,16,1,1,1,1,GB,3.0,2.6,2.7,2.8,2.6
5871,5,16,2,2,1,1,EG,3.7,2.8,3.3,3.7,3.9
5872,3,34,1,1,1,1,US,3.5,3.3,3.0,3.5,2.3
5873,3,18,2,2,1,5,EU,3.4,2.8,2.8,2.7,4.1
5874,13,14,1,2,1,1,GB,3.5,2.9,3.1,3.4,3.8
5875,3,31,1,2,1,1,US,4.0,3.6,3.2,2.9,3.3
5876,1,58,2,2,1,2,MX,3.4,3.2,2.5,2.9,2.6
5877,3,33,1,2,1,1,GB,3.6,2.6,2.7,3.6,4.1
5878,3,20,2,1,1,1,GB,3.0,2.2,3.1,2.7,2.1
5879,13,38,2,1,1,2,MX,3.3,3.2,3.0,2.9,2.6
5880,3,18,1,1,2,1,US,3.2,3.0,3.4,3.1,2.6
5881,1,23,1,2,1,1,US,3.5,3.1,2.9,3.1,2.7
5882,3,27,1,2,1,1,US,3.7,3.3,3.3,3.2,3.2
5883,3,46,1,2,1,2,CA,3.8,2.9,3.2,2.9,2.0
5884,3,50,1,2,1,1,US,3.3,3.8,2.8,3.5,4.0
5885,5,32,2,1,1,5,US,3.6,4.0,3.0,3.1,4.0
5886,3,16,1,2,2,1,IE,3.4,2.8,3.3,3.8,4.3
5887,3,16,1,1,1,1,US,3.4,2.9,2.6,3.1,2.9
5888,3,31,1,2,1,1,US,3.5,2.8,2.9,3.6,3.6
5889,3,33,1,1,2,1,US,3.0,4.2,3.0,3.5,2.5
5890,3,39,1,2,1,5,US,3.6,3.6,2.8,3.6,3.0
5891,13,13,1,2,1,2,US,3.0,2.4,3.0,2.5,3.8
5892,3,66,1,2,1,5,US,3.0,2.7,3.1,2.6,1.7
5893,3,62,1,1,1,5,US,3.3,3.3,2.9,2.9,3.5
5894,3,17,1,2,1,1,AU,3.2,3.3,3.4,3.5,4.2
5895,3,18,1,1,1,1,US,3.8,3.2,2.9,2.6,3.2
5896,11,18,2,2,1,1,PH,3.1,3.2,2.4,3.2,3.8
5897,0,16,1,2,1,1,US,3.3,3.5,3.1,3.1,3.1
5898,4,20,2,1,1,1,IN,3.7,2.7,3.1,3.7,3.2
5899,1,17,2,2,1,5,MV,3.0,2.3,3.5,3.6,3.1
5900,3,19,1,2,1,2,US,4.0,3.5,3.6,2.9,3.2
5901,3,24,1,2,1,5,US,3.0,2.2,3.4,3.4,3.9
5902,10,15,2,2,1,1,AU,3.0,2.8,3.2,3.2,3.4
5903,3,21,1,2,1,1,US,3.7,3.3,3.1,3.4,2.1
5904,11,21,2,2,1,1,PH,2.5,4.0,2.8,2.9,4.2
5905,11,17,2,2,3,1,ID,3.0,3.1,2.7,3.0,4.2
5906,4,22,2,2,1,1,US,3.1,2.8,3.0,3.5,3.4
5907,13,19,1,1,1,5,US,3.3,3.3,3.4,3.2,2.3
5908,11,17,1,2,1,1,AU,2.8,2.7,2.8,3.3,2.5
5909,3,16,1,1,1,1,AU,3.4,3.1,3.5,3.8,3.2
5910,1,38,1,1,1,1,US,3.4,3.3,2.8,3.1,2.9
5911,3,26,1,2,1,2,US,3.8,3.6,2.7,2.7,2.4
5912,13,19,2,2,1,1,US,3.4,3.3,2.7,3.1,2.9
5913,0,36,1,2,1,1,US,3.2,3.0,2.9,3.5,2.7
5914,11,22,2,2,1,1,PH,3.4,4.0,3.7,3.4,3.7
5915,3,19,2,1,1,1,AR,3.2,2.6,2.8,2.6,2.6
5916,11,26,2,2,1,1,IN,3.2,3.1,2.7,3.4,3.5
5917,6,16,1,2,2,1,CA,2.9,3.5,2.7,3.2,3.8
5918,3,43,1,2,1,3,CA,3.5,2.9,3.9,4.0,2.9
5919,11,32,1,2,1,1,AU,3.5,3.3,3.4,3.2,2.7
5920,11,27,2,2,1,5,US,3.0,3.2,3.7,3.3,1.9
5921,13,34,2,2,1,1,AE,2.7,3.2,3.5,3.7,2.9
5922,3,22,1,2,1,2,US,3.8,3.4,2.8,3.1,4.3
5923,0,27,1,2,1,1,US,2.8,3.0,2.6,3.2,3.7
5924,3,13,1,2,1,1,US,4.2,3.8,3.0,2.9,3.3
5925,13,24,1,2,1,2,US,3.2,3.4,3.1,3.8,3.3
5926,11,21,2,1,1,2,MY,2.9,2.7,3.0,3.5,2.7
5927,13,43,2,2,1,1,CH,3.5,3.0,3.2,3.0,2.9
5928,3,27,2,1,1,1,FI,3.2,3.6,2.8,2.9,3.1
5929,4,36,2,1,1,1,AE,2.9,3.0,2.9,3.2,2.4
5930,11,21,2,2,1,5,MY,2.9,3.4,3.1,2.9,3.2
5931,13,24,2,2,2,1,ZA,2.6,3.4,3.0,3.2,3.6
5932,11,1995,2,2,1,1,CN,3.3,2.7,2.9,2.8,2.8
5933,3,38,1,2,1,1,ZA,3.8,3.2,2.8,3.7,3.8
5934,3,23,1,2,1,1,GB,3.3,3.0,2.9,3.4,3.1
5935,13,26,1,2,1,2,US,3.3,3.1,3.0,3.2,2.9
5936,3,24,1,2,1,2,PH,3.5,3.5,3.0,3.3,2.4
5937,4,21,2,2,1,1,IN,2.8,2.8,2.7,3.3,3.0
5938,11,18,2,1,1,1,PH,3.3,3.3,3.2,4.4,2.6
5939,3,23,2,2,1,2,RO,3.2,2.7,2.9,3.4,3.2
5940,9,28,2,2,1,1,IN,3.2,2.9,3.2,3.4,2.8
5941,3,41,2,1,1,1,IT,3.6,3.5,3.4,3.4,2.8
5942,11,18,2,2,1,2,ID,3.0,3.1,3.4,3.4,3.2
5943,13,15,2,2,3,1,PH,3.4,3.3,3.4,3.4,3.9
5944,11,19,1,2,1,1,AU,3.0,3.5,3.1,3.0,3.2
5945,5,30,2,1,1,2,IL,3.3,3.4,3.4,3.2,2.2
5946,6,22,1,1,2,2,AU,3.7,3.4,3.1,3.0,2.8
5947,4,20,2,1,1,1,IN,2.7,3.0,3.2,3.2,3.1
5948,13,22,1,2,1,1,KE,2.9,2.9,2.9,2.9,3.0
5949,3,49,1,2,1,1,AU,3.3,3.3,3.4,3.3,1.5
5950,9,22,1,2,1,1,KR,3.5,3.2,3.4,3.1,2.3
5951,11,26,2,1,1,2,HK,3.5,3.2,3.2,3.3,3.7
5952,11,17,1,2,1,1,PH,3.1,3.1,2.9,3.9,3.4
5953,3,54,2,2,1,2,NL,3.6,2.4,3.4,3.2,2.2
5954,11,19,2,2,1,1,MY,3.8,3.4,2.9,3.6,3.3
5955,4,18,2,2,1,1,IN,3.9,3.6,3.6,3.8,2.9
5956,4,26,2,1,1,1,IN,3.8,3.8,4.3,3.9,3.3
5957,3,34,1,1,1,1,GB,3.3,3.1,3.8,3.0,3.6
5958,3,43,1,2,1,5,US,3.4,3.6,3.5,4.0,4.4
5959,3,20,1,1,2,1,US,3.7,3.1,2.8,3.1,3.9
5960,3,21,2,1,1,1,HU,2.4,2.6,2.7,2.2,4.0
5961,3,22,1,2,1,5,ES,2.8,3.7,3.0,3.3,3.2
5962,4,20,2,1,2,2,IN,3.2,2.8,3.2,2.9,3.4
5963,3,17,1,2,1,1,AU,2.5,2.3,2.6,2.6,3.2
5964,11,27,1,1,1,1,PH,3.5,3.4,4.0,4.0,3.2
5965,13,19,2,2,1,2,KE,3.1,3.4,2.9,3.2,3.0
5966,3,15,1,2,1,1,AU,4.3,3.7,2.7,3.7,4.2
5967,3,40,1,2,2,1,US,2.2,2.8,2.6,3.0,2.3
5968,3,21,2,1,1,2,GR,3.2,3.2,2.9,2.5,3.5
5969,1,24,2,2,1,1,IN,3.4,3.7,3.0,3.4,3.5
5970,13,45,2,2,1,1,IN,3.6,3.1,2.6,3.1,3.4
5971,5,18,1,1,1,5,US,2.6,2.9,3.2,3.5,3.8
5972,13,45,1,1,1,1,IN,3.7,3.3,2.8,3.3,2.8
5973,4,23,2,1,1,1,IN,3.4,3.4,3.6,3.7,3.9
5974,3,36,1,1,1,1,AU,3.3,3.1,3.3,3.1,3.0
5975,4,17,2,1,1,1,IN,4.2,3.0,2.8,3.7,4.1
5976,1,21,1,1,2,1,US,3.2,3.4,3.3,3.3,2.5
5977,6,43,1,2,1,1,US,3.7,3.2,2.8,2.8,3.9
5978,11,20,2,2,1,2,MY,3.2,3.3,3.0,3.3,2.6
5979,13,71,1,1,1,1,US,2.7,3.4,3.0,3.4,1.8
5980,11,25,2,1,1,2,US,3.0,3.3,3.6,3.4,3.5
5981,4,23,1,2,1,1,ZA,3.4,2.6,3.1,3.3,4.2
5982,11,20,2,2,1,1,MY,3.2,3.1,2.9,3.1,3.7
5983,3,25,2,1,1,2,AU,3.4,3.4,3.3,2.9,2.3
5984,4,20,2,2,1,1,IN,2.8,2.8,3.3,3.8,4.0
5985,11,19,1,2,1,1,SG,3.4,3.5,3.3,3.9,3.0
5986,0,20,2,2,1,2,NO,3.5,2.5,3.1,3.4,3.0
5987,3,21,1,2,1,2,IE,3.2,3.6,3.0,3.2,3.7
5988,11,17,2,1,2,1,IN,3.3,3.0,3.0,3.7,3.2
5989,3,30,1,1,1,1,IT,3.6,3.0,3.2,2.8,2.7
5990,3,16,2,1,1,1,CY,2.8,2.3,3.0,2.6,4.2
5991,3,17,2,2,1,1,RS,3.6,2.7,2.5,3.3,3.7
5992,3,29,1,1,1,1,GB,2.4,3.4,2.9,2.8,2.6
5993,13,17,2,2,1,1,AE,2.7,2.8,2.6,3.2,3.1
5994,3,24,1,2,1,2,US,3.3,2.9,3.2,2.8,3.0
5995,3,18,2,1,1,1,EE,3.7,3.1,2.9,2.7,3.3
5996,4,21,1,2,1,1,PK,2.5,3.6,3.0,3.6,3.2
5997,13,50,1,2,1,2,US,3.7,2.9,3.5,3.5,3.0
5998,13,22,1,2,1,1,GB,2.7,2.9,2.8,2.4,3.5
5999,3,17,1,1,1,1,US,3.6,3.1,3.1,3.0,2.2
6000,13,45,1,2,1,1,US,3.2,3.2,2.5,3.7,3.4
6001,3,19,1,2,1,5,US,2.7,3.2,3.0,3.5,2.8
6002,13,24,2,2,1,3,CO,3.5,3.1,3.1,3.4,3.2
6003,3,18,2,1,1,1,CZ,3.5,3.4,3.2,3.3,3.6
6004,11,13,2,1,2,5,HK,3.1,3.3,2.3,3.5,3.6
6005,0,22,2,1,1,1,A2,2.6,3.3,2.9,2.5,3.5
6006,3,26,2,2,1,1,RO,3.1,3.3,2.8,3.3,2.7
6007,11,28,1,2,1,1,HK,3.4,3.0,3.3,2.9,3.7
6008,4,17,1,2,1,1,US,3.8,3.0,3.7,3.5,3.6
6009,3,25,2,1,1,2,NL,3.4,3.0,2.7,2.9,2.3
6010,3,30,1,2,2,5,US,3.3,3.3,2.8,3.2,3.3
6011,3,25,1,1,1,2,US,3.3,3.7,3.0,2.5,3.8
6012,13,26,1,2,1,1,RW,3.0,3.5,3.3,3.6,3.3
6013,3,38,2,2,2,1,SE,2.8,2.1,2.9,3.2,3.2
6014,3,16,2,2,2,5,DK,3.0,3.0,3.0,3.7,3.1
6015,5,20,1,2,1,5,LB,2.9,3.0,3.4,3.5,2.3
6016,3,50,1,2,1,1,US,3.4,3.4,2.7,3.2,3.8
6017,3,43,1,1,2,1,US,3.0,3.2,3.7,2.7,2.0
6018,11,22,1,2,1,1,PH,3.5,3.5,4.2,4.0,4.2
6019,3,35,2,2,1,5,BE,3.4,2.5,3.0,3.5,2.7
6020,5,17,1,2,1,1,US,3.6,3.3,3.5,2.9,3.2
6021,4,26,2,2,1,1,IN,3.7,3.9,3.4,3.5,4.3
6022,13,24,2,2,1,2,RW,3.0,3.2,2.3,3.5,2.8
6023,3,43,2,1,1,1,DK,3.8,2.5,3.0,3.8,3.5
6024,13,27,1,2,1,1,US,4.1,3.9,3.7,3.4,4.3
6025,3,34,2,1,1,1,FR,3.7,3.0,3.2,3.3,3.9
6026,3,32,2,2,1,5,NL,2.9,2.3,3.1,3.0,2.8
6027,4,20,2,1,1,1,IN,2.6,2.3,2.6,3.0,3.6
6028,3,42,2,2,1,2,US,2.7,3.8,3.1,3.5,3.3
6029,13,30,1,1,1,5,US,3.6,2.9,3.2,3.5,2.4
6030,3,17,1,1,1,1,US,3.6,2.9,3.0,2.9,2.2
6031,3,17,2,1,1,2,US,3.8,3.1,3.0,3.5,1.2
6032,3,17,1,1,1,1,US,3.7,3.3,2.4,3.1,3.6
6033,3,49,1,1,1,2,US,3.6,3.8,3.5,2.9,2.3
6034,5,28,2,2,1,1,IR,3.3,3.2,2.6,3.0,3.5
6035,13,21,1,2,1,1,US,3.6,3.1,3.4,2.8,2.5
6036,13,22,2,2,1,2,US,3.3,3.4,3.0,3.0,2.9
6037,3,19,1,2,1,1,US,2.7,3.3,3.0,3.4,3.6
6038,13,25,2,2,1,2,US,3.5,3.4,3.4,2.9,2.5
6039,1,22,1,1,1,2,US,3.3,3.2,2.8,2.7,2.4
6040,3,30,1,2,1,2,CA,3.8,3.5,3.2,3.2,2.7
6041,3,30,1,2,1,5,US,3.2,2.9,3.1,3.1,3.7
6042,3,53,1,2,1,1,GB,3.1,3.0,2.7,3.2,3.5
6043,3,29,1,1,1,1,US,3.9,3.2,3.4,3.3,3.5
